product1_Id,product2_Id,distance
18,50,4.1770954
18,38,4.191823
18,51,4.20916
18,52,4.20916
18,9,4.232616
18,22,4.2518663
18,21,4.2518663
18,24,4.2643585
18,23,4.2643585
18,10,4.2834764
18,30,4.386908
18,25,4.401882
18,16,4.440562
18,80,4.4639964
18,3,4.5053496
18,5,4.5055447
18,6,4.5055447
18,7,4.5055447
18,4,4.5055447
18,54,4.537632
18,65,4.5680027
18,42,4.582515
18,40,4.6403465
18,32,4.691744
18,2,4.691744
18,86,4.700305
18,67,4.783331
18,68,4.783331
18,75,4.783331
18,81,4.7834463
18,79,4.7854433
18,82,4.7854433
18,77,4.7854433
18,53,4.792591
18,76,5.3990436
18,85,6.118226
18,83,6.118227
20,20,0.0
20,39,0.000910759
20,14,0.9985552
20,84,1.1103244
20,43,2.9303885
20,78,2.9531775
20,17,2.9985552
20,15,2.9985552
20,18,3.090817
20,76,4.789882
20,38,4.926202
20,48,4.9301076
20,45,4.9301076
20,49,4.9301076
20,46,4.9301076
20,44,4.9301076
20,50,4.9301076
20,47,4.9301076
20,51,4.9326496
20,52,4.9326496
20,9,4.936094
20,21,4.9397717
20,22,4.9397717
20,24,4.9425
20,23,4.9425006
20,10,4.9428873
20,11,4.944256
20,31,4.9535093
20,30,4.978612
20,25,4.983796
20,80,4.993068
20,16,4.998555
20,85,5.0041304
20,83,5.0041304
20,3,5.0255184
20,5,5.0259113
20,4,5.0259113
20,6,5.0259113
20,7,5.0259113
20,65,5.0310373
20,54,5.040182
20,42,5.060565
20,77,5.1103244
20,79,5.1103244
20,82,5.1103244
20,86,5.1239576
20,32,5.137496
20,2,5.137496
20,40,5.158513
20,75,5.163565
20,67,5.163565
20,68,5.1635656
20,53,5.1687784
20,81,5.1845613
20,28,5.189231
20,27,5.189231
20,29,5.189231
20,13,5.189231
21,21,0.0
21,52,0.001982212
21,51,0.001982212
21,11,0.048896074
21,42,0.0683105
21,67,0.14683962
21,22,1.9999998
21,24,2.0001512
21,23,2.0001514
21,38,2.0040917
21,47,2.0065668
21,44,2.0065668
21,45,2.0065668
21,48,2.0065668
21,46,2.0065668
21,49,2.0065668
21,50,2.0065668
21,4,2.0438817
21,75,2.1468394
21,53,2.1508641
21,76,2.76252
21,83,3.902754
21,9,4.0003824
21,10,4.000944
21,78,4.002267
21,30,4.0144377
21,43,4.016331
21,25,4.0174446
21,17,4.026207
21,15,4.026207
21,16,4.026207
21,14,4.026207
21,80,4.0322504
21,3,4.043688
21,5,4.0438814
21,6,4.0438814
21,7,4.0438814
21,54,4.0535326
21,31,4.0652304
21,65,4.068014
21,40,4.0898724
21,2,4.108919
21,32,4.108919
21,86,4.112242
21,68,4.1468396
21,81,4.1469574
21,77,4.1489506
21,79,4.1489506
21,82,4.1489506
21,84,4.1489506
21,18,4.2518663
21,13,4.374238
21,28,4.374238
21,27,4.374238
21,29,4.374238
21,20,4.9397717
21,39,4.946754
21,85,5.902754
22,22,0.0
22,24,0.00015115738
22,38,0.0040915012
22,45,0.0065665245
22,48,0.0065665245
22,49,0.0065665245
22,50,0.0065665245
22,47,0.0065665245
22,46,0.0065665245
22,44,0.0065665245
22,75,0.14683962
22,53,0.15086412
22,76,0.76251984
22,21,1.9999998
22,23,2.0001514
22,52,2.0019822
22,51,2.0019822
22,4,2.0438817
22,11,2.048896
22,42,2.0683107
22,67,2.1468394
22,83,3.902754
22,9,4.0003824
22,10,4.000944
22,78,4.002267
22,30,4.0144377
22,43,4.016331
22,25,4.0174446
22,17,4.026207
22,15,4.026207
22,16,4.026207
22,14,4.026207
22,80,4.0322504
22,3,4.043688
22,5,4.0438814
22,6,4.0438814
22,7,4.0438814
22,54,4.0535326
22,31,4.0652304
22,65,4.068014
22,40,4.0898724
22,2,4.108919
22,32,4.108919
22,86,4.112242
22,68,4.1468396
22,81,4.1469574
22,77,4.1489506
22,79,4.1489506
22,82,4.1489506
22,84,4.1489506
22,18,4.2518663
22,13,4.374238
22,28,4.374238
22,27,4.374238
22,29,4.374238
22,20,4.9397717
22,39,4.946754
22,85,5.902754
23,23,4.7683716e-07
23,4,0.038882732
23,83,1.9046748
23,24,2.0
23,21,2.0001514
23,22,2.0001514
23,51,2.0032284
23,52,2.0032284
23,38,2.005816
23,47,2.008711
23,49,2.008711
23,46,2.008711
23,44,2.008711
23,48,2.008711
23,50,2.008711
23,45,2.008711
23,11,2.0544848
23,42,2.062035
23,75,2.1375682
23,67,2.1375682
23,53,2.1414645
23,76,2.7537634
23,10,4.0003424
23,9,4.0010147
23,78,4.003502
23,30,4.0116343
23,25,4.014348
23,43,4.019625
23,17,4.0223775
23,15,4.0223775
23,16,4.0223775
23,14,4.0223775
23,80,4.0279894
23,3,4.0386996
23,5,4.0388827
23,6,4.0388827
23,7,4.0388827
23,54,4.0479946
23,65,4.062152
23,31,4.0716624
23,40,4.082698
23,2,4.1009674
23,32,4.1009674
23,86,4.1041517
23,68,4.1375685
23,81,4.137684
23,77,4.13971
23,79,4.13971
23,82,4.13971
23,84,4.13971
23,18,4.2643585
23,13,4.389418
23,28,4.389418
23,27,4.389418
23,29,4.389418
23,20,4.9425
23,39,4.950225
23,85,5.9046745
24,24,0.0
24,22,0.00015115738
24,38,0.0058157444
24,45,0.008710861
24,48,0.008710861
24,49,0.008710861
24,50,0.008710861
24,47,0.008710861
24,46,0.008710861
24,44,0.008710861
24,75,0.137568
24,53,0.14146423
24,76,0.7537632
24,23,2.0
24,21,2.0001512
24,52,2.0032282
24,51,2.0032282
24,4,2.0388825
24,11,2.0544846
24,42,2.0620348
24,67,2.137568
24,83,3.9046745
24,10,4.0003424
24,9,4.0010147
24,78,4.003502
24,30,4.011634
24,25,4.014348
24,43,4.0196247
24,17,4.0223775
24,15,4.0223775
24,16,4.0223775
24,14,4.0223775
24,80,4.027989
24,3,4.038699
24,5,4.0388823
24,6,4.0388823
24,7,4.0388823
24,54,4.047994
24,65,4.0621514
24,31,4.071662
24,40,4.0826974
24,2,4.1009674
24,32,4.1009674
24,86,4.1041517
24,68,4.137568
24,81,4.1376834
24,77,4.13971
24,79,4.13971
24,82,4.13971
24,84,4.13971
24,18,4.2643585
24,13,4.3894176
24,28,4.3894176
24,27,4.3894176
24,29,4.3894176
24,20,4.9425
24,39,4.950225
24,85,5.904674
25,25,0.0
25,30,4.000142
25,17,4.000889
25,16,4.000889
25,15,4.000889
25,14,4.000889
25,80,4.002352
25,3,4.0059195
25,6,4.0061083
25,5,4.0061083
25,7,4.0061083
25,4,4.0061083
25,54,4.0098586
25,10,4.010318
25,24,4.014348
25,23,4.014348
25,42,4.016714
25,22,4.0174446
25,21,4.0174446
25,65,4.020187
25,9,4.0229945
25,40,4.028726
25,51,4.0311885
25,52,4.0311885
25,78,4.0314684
25,38,4.0384164
25,32,4.0392656
25,2,4.0392656
25,86,4.0412054
25,47,4.045418
25,48,4.045418
25,45,4.045418
25,46,4.045418
25,44,4.045418
25,50,4.045418
25,49,4.045418
25,75,4.06306
25,67,4.06306
25,68,4.0630603
25,81,4.063177
25,79,4.0651836
25,82,4.0651836
25,84,4.0651836
25,77,4.0651836
25,53,4.065707
25,43,4.067534
25,11,4.124753
25,31,4.1501417
25,18,4.401882
25,28,4.553234
25,13,4.553234
25,29,4.553234
25,27,4.553234
25,76,4.678956
25,20,4.983796
25,39,4.9987507
25,85,5.9301577
25,83,5.9301586
27,27,0.0
27,29,2.0
27,13,2.0
27,28,2.0
27,80,2.625438
27,68,2.9897892
27,18,4.0122404
27,31,4.127063
27,11,4.1526523
27,43,4.234252
27,48,4.281683
27,49,4.281683
27,50,4.281683
27,45,4.281683
27,46,4.281683
27,44,4.281683
27,47,4.281683
27,38,4.3002152
27,78,4.3216906
27,52,4.3217564
27,51,4.3217564
27,9,4.3506875
27,22,4.374238
27,21,4.374238
27,24,4.3894176
27,23,4.389418
27,10,4.412476
27,30,4.5356503
27,25,4.553234
27,16,4.5984545
27,15,4.5984545
27,14,4.5984545
27,17,4.5984545
27,4,4.6733913
27,7,4.6733913
27,5,4.6733913
27,6,4.6733913
27,3,4.673585
27,54,4.710778
27,65,4.746914
27,42,4.762235
27,40,4.827817
27,2,4.886718
27,32,4.886718
27,86,4.8959923
27,75,4.989789
27,67,4.989789
27,81,4.9898906
27,79,4.9928637
27,82,4.9928637
27,84,4.9928637
27,77,4.9928637
27,53,5.0001965
27,39,5.1593
27,20,5.189231
27,76,5.6212897
27,85,6.259044
27,83,6.2590446
28,28,0.0
28,29,2.0
28,13,2.0
28,27,2.0
28,80,2.625438
28,68,2.9897892
28,18,4.0122404
28,31,4.127063
28,11,4.1526523
28,43,4.234252
28,48,4.281683
28,49,4.281683
28,50,4.281683
28,45,4.281683
28,46,4.281683
28,44,4.281683
28,47,4.281683
28,38,4.3002152
28,78,4.3216906
28,52,4.3217564
28,51,4.3217564
28,9,4.3506875
28,22,4.374238
28,21,4.374238
28,24,4.3894176
28,23,4.389418
28,10,4.412476
28,30,4.5356503
28,25,4.553234
28,16,4.5984545
28,15,4.5984545
28,14,4.5984545
28,17,4.5984545
28,4,4.6733913
28,7,4.6733913
28,5,4.6733913
28,6,4.6733913
28,3,4.673585
28,54,4.710778
28,65,4.746914
28,42,4.762235
28,40,4.827817
28,2,4.886718
28,32,4.886718
28,86,4.8959923
28,75,4.989789
28,67,4.989789
28,81,4.9898906
28,79,4.9928637
28,82,4.9928637
28,84,4.9928637
28,77,4.9928637
28,53,5.0001965
28,39,5.1593
28,20,5.189231
28,76,5.6212897
28,85,6.259044
28,83,6.2590446
29,29,0.0
29,13,0.0
29,68,0.989789
29,28,2.0
29,27,2.0
29,80,2.625438
29,18,4.0122404
29,31,4.127063
29,11,4.1526523
29,43,4.234252
29,48,4.281683
29,49,4.281683
29,50,4.281683
29,45,4.281683
29,46,4.281683
29,44,4.281683
29,47,4.281683
29,38,4.3002152
29,78,4.3216906
29,52,4.3217564
29,51,4.3217564
29,9,4.3506875
29,22,4.374238
29,21,4.374238
29,24,4.3894176
29,23,4.389418
29,10,4.412476
29,30,4.5356503
29,25,4.553234
29,16,4.5984545
29,15,4.5984545
29,14,4.5984545
29,17,4.5984545
29,4,4.6733913
29,7,4.6733913
29,5,4.6733913
29,6,4.6733913
29,3,4.673585
29,54,4.710778
29,65,4.746914
29,42,4.762235
29,40,4.827817
29,2,4.886718
29,32,4.886718
29,86,4.8959923
29,75,4.989789
29,67,4.989789
29,81,4.9898906
29,79,4.9928637
29,82,4.9928637
29,84,4.9928637
29,77,4.9928637
29,53,5.0001965
29,39,5.1593
29,20,5.189231
29,76,5.6212897
29,85,6.259044
29,83,6.2590446
30,30,0.0
30,10,0.008040428
30,5,0.008091211
30,9,0.01952076
30,16,2.0017414
30,25,4.000142
30,17,4.0017414
30,14,4.0017414
30,15,4.0017414
30,80,4.003624
30,3,4.0078964
30,6,4.0080914
30,7,4.0080914
30,4,4.0080914
30,24,4.011634
30,23,4.0116343
30,54,4.012368
30,21,4.0144377
30,22,4.0144377
30,42,4.0199394
30,65,4.023039
30,51,4.0271196
30,52,4.0271196
30,78,4.0274034
30,40,4.032809
30,38,4.033885
30,47,4.040478
30,44,4.040478
30,46,4.040478
30,49,4.040478
30,48,4.040478
30,45,4.040478
30,50,4.040478
30,32,4.0441146
30,2,4.0441146
30,86,4.046188
30,43,4.0614796
30,67,4.06919
30,75,4.06919
30,68,4.06919
30,81,4.0693054
30,82,4.071304
30,79,4.071304
30,77,4.071304
30,84,4.071304
30,53,4.0719614
30,11,4.116473
30,31,4.1410446
30,18,4.386908
30,28,4.5356503
30,13,4.5356503
30,29,4.5356503
30,27,4.5356503
30,76,4.684925
30,20,4.978612
30,39,4.992847
30,85,5.926033
30,83,5.9260335
31,31,0.0
31,79,0.40992832
31,3,2.2156851
31,7,2.2158744
31,65,2.2595441
31,40,2.3070707
31,32,2.3425825
31,2,2.3425825
31,81,2.4079273
31,82,2.4099283
31,11,4.001175
